Setor,Trimestre,Produtividade_Hora_Habitual,Estoque_TI_Setor,Densidade_TI,Capital_Humano_FGV,Selic
Serviço de Informação,2025q1,19.89614093014248,844141.0433747,0.43581042675686565,125.89030456542969,12.986666666666666
Serviço de Informação,2025q2,20.621796305084096,825910.6179299899,0.4286938693548323,126.30794525146484,14.479999999999999
Serviço de Informação,2025q3,21.717915961003285,837404.15664424,0.4382393301476073,126.67884063720703,14.9
Serviços Imobiliários,2012q2,125.73986671543398,2829.35710026,0.005227342371013552,100,8.87
Serviços Imobiliários,2012q3,129.96808313564856,873.40369286,0.0016412482836016418,100.18153381347656,7.77
Serviços Imobiliários,2012q4,125.37164824012862,663.39576504,0.001188083059075365,100.7004165649414,7.176666666666667
Serviços Imobiliários,2013q1,127.83788195003017,271.94041531,0.0004945435949923396,101.4244155883789,7.126666666666668
Serviços Imobiliários,2013q2,125.73892457735596,141.44417902,0.00024777082914299734,102.35550689697266,7.526666666666666
Serviços Imobiliários,2013q3,121.20390038022776,968.28321523,0.001651421847470837,102.14210510253906,8.526666666666666
Serviços Imobiliários,2013q4,133.0938193867339,512.5966246600001,0.0009392188087721571,102.35945129394531,9.533333333333333
Serviços Imobiliários,2014q1,137.99522192755876,1109.79062063,0.0020903937106191432,103.20686340332031,10.416666666666666
Serviços Imobiliários,2014q2,140.4319145888976,2933.91677013,0.005603613221424251,104.41029357910156,10.89
Serviços Imobiliários,2014q3,135.45635136102888,3601.2830886500005,0.0066119226671322515,104.5859375,10.9
Serviços Imobiliários,2014q4,120.0801905413853,3970.71201967,0.0064575792498003165,105.12271881103516,11.216666666666667
Serviços Imobiliários,2015q1,131.16486683178698,3847.7324968,0.006833832036096776,106.01679229736328,12.183333333333332
Serviços Imobiliários,2015q2,125.72507155135548,6410.20757929,0.010819513046371099,107.37136840820312,13.136666666666665
Serviços Imobiliários,2015q3,125.88449110283544,1000.1932959,0.00172172033478369,107.95160675048828,13.996666666666668
Serviços Imobiliários,2015q4,132.34020772550002,1520.07303519,0.0026499399331306015,106.95196533203125,14.15
Serviços Imobiliários,2016q1,134.39616776892572,1322.10417885,0.002341004453597794,109.09098815917969,14.15
Serviços Imobiliários,2016q2,142.4727469079522,738.76641722,0.0014198949350428273,109.75340270996094,14.15
Serviços Imobiliários,2016q3,137.46846437112433,1851.82392015,0.0035075298555458465,110.8108901977539,14.15
Serviços Imobiliários,2016q4,129.31292224828726,1461.34192019,0.002540678761863639,111.60974884033203,13.866666666666667
Serviços Imobiliários,2017q1,124.9089045360866,967.45409626,0.0016381032064143484,111.98241424560547,12.713333333333333
Serviços Imobiliários,2017q2,137.78939202321183,1544.39804849,0.002841949769171471,112.41259002685547,10.963333333333333
Serviços Imobiliários,2017q3,135.6080952737896,807.59435604,0.0014362387941722235,113.01736450195312,9.17
Serviços Imobiliários,2017q4,142.66800794287423,1707.50507904,0.003098310028254956,112.57491302490234,7.47
Serviços Imobiliários,2018q1,139.69797717150988,862.98788074,0.001582612054973136,113.65958404541016,6.733333333333333
Serviços Imobiliários,2018q2,136.65097588438587,1585.2308153100005,0.0027877171064386,114.9787368774414,6.400000000000001
Serviços Imobiliários,2018q3,133.69528669321437,2438.2412949,0.004057471116413017,115.1507797241211,6.400000000000001
Serviços Imobiliários,2018q4,137.9588635089006,2255.12151846,0.0038661358403145325,115.61083984375,6.400000000000001
Serviços Imobiliários,2019q1,138.28332499917352,1406.73717385,0.0024054617618510256,116.07392120361328,6.400000000000001
Serviços Imobiliários,2019q2,143.37802169549033,722.53829745,0.0012616800306611514,116.75357818603516,6.400000000000001
Serviços Imobiliários,2019q3,138.30819123123985,486.815247,0.0008298896837346633,116.94534301757812,6.003333333333334
Serviços Imobiliários,2019q4,142.6404342639497,2675.8555757199997,0.004717385826892678,117.18951416015625,4.956666666666667
Serviços Imobiliários,2020q1,148.08496042197402,3202.09685661,0.005786032271858258,117.7695541381836,4.180000000000001
Serviços Imobiliários,2020q2,159.0317124338443,4310.88416578,0.008369737387424882,123.0787124633789,3.08
Serviços Imobiliários,2020q3,144.0613903896946,7129.75667516,0.012145984792811936,124.04821014404297,1.9966666666666668
Serviços Imobiliários,2020q4,156.61754245980103,4633.692696939999,0.008810169651210249,124.14573669433594,1.8999999999999997
Serviços Imobiliários,2021q1,138.01465913380142,372.04575676,0.0006219477845406951,124.17011260986328,2.01
Serviços Imobiliários,2021q2,148.32025670166064,6588.92989493,0.011658016274235667,123.7278060913086,3.233333333333333
Serviços Imobiliários,2021q3,140.46734639853693,7798.9766057,0.012955346927118428,120.86347198486328,4.863333333333333
Serviços Imobiliários,2021q4,146.3004319573103,10613.29062878,0.017925164956919044,120.00018310546875,7.57
Serviços Imobiliários,2022q1,140.7246416923033,2389.36153306,0.0039750651438081866,119.99581909179688,10.263333333333334
Serviços Imobiliários,2022q2,129.79960938625015,1648.88140803,0.0025215490761749796,120.35163879394531,12.35
Serviços Imobiliários,2022q3,129.5668030421865,5492.81262551,0.008297367011649423,120.68605041503906,13.46
Serviços Imobiliários,2022q4,133.1740149825458,5360.452689240001,0.008189041951559032,120.80690002441406,13.65
Serviços Imobiliários,2023q1,131.05216017396228,7599.28770647,0.011519918197404558,121.36286926269531,13.65
Serviços Imobiliários,2023q2,132.63079572268916,5627.589040950001,0.008412593548706413,122.77163696289062,13.65
Serviços Imobiliários,2023q3,134.94213354398735,5678.0566137900005,0.008389844568909597,123.06672668457031,13.270000000000001
Serviços Imobiliários,2023q4,125.66374005299424,5859.8959323,0.008092548798796001,123.19367980957031,12.229999999999999
Serviços Imobiliários,2024q1,125.4738107776613,3510.3644865,0.004873162870405376,123.5212173461914,11.266666666666666
Serviços Imobiliários,2024q2,125.27461479633968,3743.9475162899994,0.005103397587792315,124.31383514404297,10.503333333333334
Serviços Imobiliários,2024q3,131.07973204022443,4267.13106513,0.005943708140445279,124.24364471435547,10.433333333333334
Serviços Imobiliários,2024q4,127.48320689366145,6284.4718624199995,0.008493887023994867,125.28343200683594,11.153333333333334
Serviços Imobiliários,2025q1,121.48920125554164,6327.45980599,0.008597935780656344,125.89030456542969,12.986666666666666
Serviços Imobiliários,2025q2,122.78030395832128,5570.58355405,0.007520032162913333,126.30794525146484,14.479999999999999
Serviços Imobiliários,2025q3,117.5559158348158,8048.052270279999,0.010277110845104371,126.67884063720703,14.9
Transporte,2012q2,8.318035811221966,12244.58850342,0.0029617730100361403,100,8.87
Transporte,2012q3,8.9328736573766,15699.5716122,0.0037626133859352505,100.18153381347656,7.77
Transporte,2012q4,8.413826642197272,19838.168948190003,0.004574195649631899,100.7004165649414,7.176666666666667
Transporte,2013q1,7.920767208307253,20625.44326125,0.004806831102650916,101.4244155883789,7.126666666666668
Transporte,2013q2,8.506449215751456,12661.54853519,0.002907378551090917,102.35550689697266,7.526666666666666
Transporte,2013q3,8.931665295418062,12243.3507952,0.00286213447830057,102.14210510253906,8.526666666666666
Transporte,2013q4,8.88039669197459,14138.031068530005,0.0033140057056343917,102.35945129394531,9.533333333333333
Transporte,2014q1,8.61706218186567,12875.6243176,0.0030573335296184587,103.20686340332031,10.416666666666666
Transporte,2014q2,8.647381288364924,11044.964786359998,0.0025774881828158993,104.41029357910156,10.89
Transporte,2014q3,9.458415075209835,17934.857352570005,0.004286275531027693,104.5859375,10.9
Transporte,2014q4,9.048438524411138,12921.57320075,0.002994915650562601,105.12271881103516,11.216666666666667
Transporte,2015q1,8.260098261772711,10889.79394097,0.0025094135033227895,106.01679229736328,12.183333333333332
Transporte,2015q2,8.368347537362474,15202.335383760004,0.0035170558632054453,107.37136840820312,13.136666666666665
Transporte,2015q3,8.86015721011828,16077.7917695,0.0037248377540044938,107.95160675048828,13.996666666666668
Transporte,2015q4,8.242262476321207,14405.31787054,0.003164207202149186,106.95196533203125,14.15
Transporte,2016q1,7.685418077744671,11376.140718379997,0.0025164998939094397,109.09098815917969,14.15
Transporte,2016q2,7.837977469965152,11502.92568462,0.002542663139539243,109.75340270996094,14.15
Transporte,2016q3,8.061513084111011,14645.67549102,0.0032367503464835953,110.8108901977539,14.15
Transporte,2016q4,7.616464052326727,11207.2966244,0.0024155427868625323,111.60974884033203,13.866666666666667
Transporte,2017q1,7.576726706173601,13614.478697,0.0030057842659087152,111.98241424560547,12.713333333333333
Transporte,2017q2,7.66345231205518,14210.93645039,0.0030573683905333157,112.41259002685547,10.963333333333333
Transporte,2017q3,8.078574747848693,14376.702099809998,0.0030936326185886185,113.01736450195312,9.17
Transporte,2017q4,8.054602030450665,15909.70339637,0.003460418649931341,112.57491302490234,7.47
Transporte,2018q1,7.572155134132371,15918.97319462,0.003416547205748573,113.65958404541016,6.733333333333333
Transporte,2018q2,7.57545479747281,10585.956938139998,0.0022494869712708105,114.9787368774414,6.400000000000001
Transporte,2018q3,8.221972659919711,7592.892328410001,0.0016316676863034583,115.1507797241211,6.400000000000001
Transporte,2018q4,7.729694442583289,17977.66209467,0.003721488276404741,115.61083984375,6.400000000000001
Transporte,2019q1,7.339843410145462,18407.18363336,0.003786787629357802,116.07392120361328,6.400000000000001
Transporte,2019q2,7.290930843652302,18616.63079188,0.003766438185669534,116.75357818603516,6.400000000000001
Transporte,2019q3,7.656018632323995,19117.353823450005,0.003856778368025588,116.94534301757812,6.003333333333334
Transporte,2019q4,7.343335742157271,22754.79629324,0.0045626050136099204,117.18951416015625,4.956666666666667
Transporte,2020q1,6.868686277549541,19468.14074263,0.003924638391201784,117.7695541381836,4.180000000000001
Transporte,2020q2,6.2016590001219445,16675.944442860004,0.0037437418307935655,123.0787124633789,3.08
Transporte,2020q3,7.529530474321019,16660.285655390002,0.0039095314166753305,124.04821014404297,1.9966666666666668
Transporte,2020q4,7.661222326585646,23164.620601289997,0.005248880082759619,124.14573669433594,1.8999999999999997
Transporte,2021q1,7.292865420053443,9427.196076519998,0.0020901711638087305,124.17011260986328,2.01
Transporte,2021q2,7.24315999594775,9355.212949019999,0.0020077819883115742,123.7278060913086,3.233333333333333
Transporte,2021q3,7.264625417156353,16929.64469237,0.0035241071074288447,120.86347198486328,4.863333333333333
Transporte,2021q4,7.203547629807361,14496.46021126,0.0029832647417589535,120.00018310546875,7.57
Transporte,2022q1,7.119055846922645,12836.91289267,0.0025767018519043086,119.99581909179688,10.263333333333334
Transporte,2022q2,7.139442935117776,23036.738190940003,0.004498347913170408,120.35163879394531,12.35
Transporte,2022q3,7.285938844752196,28616.13316931,0.005461562994466988,120.68605041503906,13.46
Transporte,2022q4,7.109169704070152,40672.0464964,0.007615940449551601,120.80690002441406,13.65
Transporte,2023q1,6.944586699074939,45535.48541165,0.008471190372896535,121.36286926269531,13.65
Transporte,2023q2,7.231692115789653,33380.7579318,0.006251249717421763,122.77163696289062,13.65
Transporte,2023q3,7.222097776947261,36316.45620114,0.006647793465947388,123.06672668457031,13.270000000000001
Transporte,2023q4,6.670098921966591,33293.65788362999,0.0058387370226818764,123.19367980957031,12.229999999999999
Transporte,2024q1,6.5334740076224005,28337.40849301,0.004973846340461253,123.5212173461914,11.266666666666666
Transporte,2024q2,6.736764480539492,32109.56027556,0.005590868520047802,124.31383514404297,10.503333333333334
Transporte,2024q3,6.981416866600834,18172.000703799997,0.0031803696695662004,124.24364471435547,10.433333333333334
Transporte,2024q4,6.586140581112395,25361.33352169,0.00422782945283277,125.28343200683594,11.153333333333334
Transporte,2025q1,6.342872666716435,28360.44895651,0.004874004513809651,125.89030456542969,12.986666666666666
Transporte,2025q2,6.453045767077026,21840.939185210005,0.003674302170316929,126.30794525146484,14.479999999999999
Transporte,2025q3,6.872321288424383,30428.80275021,0.005109480715738377,126.67884063720703,14.9
